image,gt_index,gt_cls,best_iou,best_iou_score,best_score,best_score_iou
0944f60d-0s1b_0072.jpg,0,silver,0.7089997171254818,0.68603515625,0.68603515625,0.7089997171254818
0a5494ee-1s0b_0140.jpg,0,black,0.7963711869670116,0.68603515625,0.68603515625,0.7963711869670116
0a8ac0b8-0s1b_0244.jpg,0,silver,0.7805882993065046,0.68603515625,0.68603515625,0.7805882993065046
1aea1225-0s1b_0093.jpg,0,silver,0.6771507016378917,0.6552734375,0.6552734375,0.6771507016378917
1d148d11-2s1b_0010.jpg,0,silver,0.8222870119042438,0.6552734375,0.6552734375,0.8222870119042438
1d148d11-2s1b_0010.jpg,1,black,0.8334044335680991,0.68603515625,0.68603515625,0.0
1d148d11-2s1b_0010.jpg,2,black,0.8400440384699185,0.68603515625,0.68603515625,0.8400440384699185
1fdd2017-1s1b_0213.jpg,0,silver,0.7767664968039757,0.6552734375,0.6552734375,0.7767664968039757
1fdd2017-1s1b_0213.jpg,1,black,0.8120595030184828,0.68603515625,0.68603515625,0.8120595030184828
22c843f0-2s1b_0075.jpg,0,silver,0.7271767268470612,0.68603515625,0.68603515625,0.7271767268470612
22c843f0-2s1b_0075.jpg,1,black,0.7589631352032364,0.68603515625,0.68603515625,0.7589631352032364
22c843f0-2s1b_0075.jpg,2,black,0.8508057459783489,0.68603515625,0.68603515625,0.0
296fcbf7-0s1b_0179.jpg,0,silver,0.606480844859144,0.5947265625,0.5947265625,0.606480844859144
4638f2e6-1s1b_0141.jpg,0,silver,0.9206751028844593,0.68603515625,0.68603515625,0.9206751028844593
4638f2e6-1s1b_0141.jpg,1,black,0.620526876256254,0.625,0.625,0.620526876256254
4c96b514-0s1b_0166.jpg,0,silver,0.6791943900273136,0.68603515625,0.68603515625,0.6791943900273136
53057841-1s1b_0078.jpg,0,black,0.7436569884603594,0.68603515625,0.68603515625,0.7436569884603594
53057841-1s1b_0078.jpg,1,silver,0.7972909343522488,0.1551513671875,0.1551513671875,0.7972909343522488
7a519590-1s1b_0001.jpg,0,black,0.8724201898125258,0.68603515625,0.68603515625,0.8724201898125258
7a519590-1s1b_0001.jpg,1,silver,0.897054141870093,0.68603515625,0.68603515625,0.897054141870093
9d35812d-1s1b_0053.jpg,0,black,0.8974338039441573,0.68603515625,0.68603515625,0.8974338039441573
9d35812d-1s1b_0053.jpg,1,silver,0.888350910517858,0.68603515625,0.68603515625,0.888350910517858
abbfb823-1s1b_0207.jpg,0,black,0.7823354105843012,0.564453125,0.564453125,0.7823354105843012
abbfb823-1s1b_0207.jpg,1,silver,0.8172151631181864,0.68603515625,0.68603515625,0.8172151631181864
bb1464e7-1s0b_0083.jpg,0,black,0.8050006975847626,0.68603515625,0.68603515625,0.8050006975847626
c3e01e50-0s1b_0118.jpg,0,silver,0.650542758596529,0.68603515625,0.68603515625,0.650542758596529
d2a052b8-0s1b_0029.jpg,0,silver,0.6749519592549569,0.68603515625,0.68603515625,0.6749519592549569
d37e102a-0s1b_0245.jpg,0,silver,0.8661777343259961,0.68603515625,0.68603515625,0.8661777343259961
d3ddadbc-2s1b_0142.jpg,0,black,0.8914397524038131,0.68603515625,0.68603515625,0.0
d3ddadbc-2s1b_0142.jpg,1,black,0.7170344827639399,0.68603515625,0.68603515625,0.7170344827639399
d3ddadbc-2s1b_0142.jpg,2,silver,0.7445899817448992,0.68603515625,0.68603515625,0.7445899817448992
fa76e0b5-1s1b_0247.jpg,0,black,0.8691669141771698,0.68603515625,0.68603515625,0.8691669141771698
fa76e0b5-1s1b_0247.jpg,1,silver,0.685528786734197,0.625,0.625,0.685528786734197
