image,gt_index,gt_cls,best_iou,best_iou_score,best_score,best_score_iou
0944f60d-0s1b_0072.jpg,0,silver,0.6851958962158258,0.50341796875,0.50341796875,0.6851958962158258
0a5494ee-1s0b_0140.jpg,0,black,0.8566645422874782,0.50341796875,0.50341796875,0.8566645422874782
0a8ac0b8-0s1b_0244.jpg,0,silver,0.7834977051918489,0.50341796875,0.50341796875,0.7834977051918489
1aea1225-0s1b_0093.jpg,0,silver,0.7262478287500939,0.50341796875,0.50341796875,0.7262478287500939
1d148d11-2s1b_0010.jpg,0,silver,0.6930220665815436,0.50341796875,0.50341796875,0.6930220665815436
1d148d11-2s1b_0010.jpg,1,black,0.7945166783929981,0.50341796875,0.50341796875,0.0
1d148d11-2s1b_0010.jpg,2,black,0.7937995571521133,0.50341796875,0.50341796875,0.7937995571521133
1fdd2017-1s1b_0213.jpg,0,silver,0.7168678115300844,0.50341796875,0.50341796875,0.7168678115300844
1fdd2017-1s1b_0213.jpg,1,black,0.8279016784675776,0.50341796875,0.50341796875,0.8279016784675776
22c843f0-2s1b_0075.jpg,0,silver,0.9015563737162873,0.50341796875,0.50341796875,0.9015563737162873
22c843f0-2s1b_0075.jpg,1,black,0.7606375813781938,0.50341796875,0.50341796875,0.7606375813781938
22c843f0-2s1b_0075.jpg,2,black,0.8331510232073683,0.50341796875,0.50341796875,0.0
296fcbf7-0s1b_0179.jpg,0,silver,0.7074447638095211,0.50341796875,0.50341796875,0.7074447638095211
4638f2e6-1s1b_0141.jpg,0,silver,0.8963749804564608,0.47412109375,0.47412109375,0.8963749804564608
4638f2e6-1s1b_0141.jpg,1,black,0.773465657199352,0.50341796875,0.50341796875,0.773465657199352
4c96b514-0s1b_0166.jpg,0,silver,0.728553482155854,0.388671875,0.388671875,0.728553482155854
53057841-1s1b_0078.jpg,0,black,0.8338812666801373,0.50341796875,0.50341796875,0.8338812666801373
53057841-1s1b_0078.jpg,1,silver,0.6425942261997947,0.388671875,0.388671875,0.6425942261997947
7a519590-1s1b_0001.jpg,0,black,0.8956619863877081,0.50341796875,0.50341796875,0.8956619863877081
7a519590-1s1b_0001.jpg,1,silver,0.8994329477843495,0.50341796875,0.50341796875,0.8994329477843495
9d35812d-1s1b_0053.jpg,0,black,0.8999441735480401,0.50341796875,0.50341796875,0.8999441735480401
9d35812d-1s1b_0053.jpg,1,silver,0.934169854855963,0.50341796875,0.50341796875,0.934169854855963
abbfb823-1s1b_0207.jpg,0,black,0.6268055005806324,0.50341796875,0.50341796875,0.6268055005806324
abbfb823-1s1b_0207.jpg,1,silver,0.8564988087164631,0.50341796875,0.50341796875,0.8564988087164631
bb1464e7-1s0b_0083.jpg,0,black,0.8062198237826028,0.50341796875,0.50341796875,0.8062198237826028
c3e01e50-0s1b_0118.jpg,0,silver,0.6106162754805169,0.452880859375,0.452880859375,0.6106162754805169
d2a052b8-0s1b_0029.jpg,0,silver,0.7999741897523738,0.169921875,0.169921875,0.7999741897523738
d37e102a-0s1b_0245.jpg,0,silver,0.8056282346612195,0.50341796875,0.50341796875,0.8056282346612195
d3ddadbc-2s1b_0142.jpg,0,black,0.8613292543612217,0.50341796875,0.50341796875,0.0
d3ddadbc-2s1b_0142.jpg,1,black,0.8250507866004457,0.50341796875,0.50341796875,0.8250507866004457
d3ddadbc-2s1b_0142.jpg,2,silver,0.8532003934902865,0.50341796875,0.50341796875,0.8532003934902865
fa76e0b5-1s1b_0247.jpg,0,black,0.812323375523257,0.50341796875,0.50341796875,0.812323375523257
fa76e0b5-1s1b_0247.jpg,1,silver,0.62173190208333,0.50341796875,0.50341796875,0.62173190208333
